"","from_id","to_id","travel_time_p50"
"2900","E02000575","Dominion Theatre",30
"2901","E02000575","St. Anne And St. Agnes Church",21
"2902","E02000575","St. Andrew Holborn Church",16
"2903","E02000575","Bounce",17
"2904","E02000575","Holborn Whippet",23
"2905","E02000575","Old Nick",19
"2906","E02000575","South Place Hotel",26
"2907","E02000575","Beduin",12
"2908","E02000575","Conway Hall",20
"2909","E02000575","Fabric",11
"2910","E02000575","Reina Bar And Kitchen",12
"2911","E02000575","Fence",10
"2912","E02000575","Barbican Centre",21
"2913","E02000575","Milton Court, Guildhall School Of Music And Drama",21
"2914","E02000575","The Duke",14
"2915","E02000575","Queen Of Hoxton",29
"2916","E02000575","The Piano Works - Farringdon",7
"2917","E02000575","Horse & Groom",30
"2918","E02000575","Betsey Trotwood",8
"2919","E02000575","Crypt On The Green",5
"2920","E02000575","Apple Tree",9
"2921","E02000575","The Slaughtered Lamb",7
"2922","E02000575","Bloomsbury Bowling Lanes",26
"2923","E02000575","Village Underground",29
"2924","E02000575","The Eagle",6
"2925","E02000575","Nomad London",13
"2926","E02000575","The Old Blue Last",27
"2927","E02000575","Red Gallery",23
"2928","E02000575","Mcqueen",23
"2929","E02000575","Foundling Museum",21
"2930","E02000575","Lso St. Luke's",14
"2931","E02000575","The Magic Roundabout",20
"2932","E02000575","Xoyo",23
"2933","E02000575","Hoxton Pony",27
"2934","E02000575","The Yard",23
"2935","E02000575","Trapeze Bar",23
"2936","E02000575","Club Aquarium",22
"2937","E02000575","Strongroom Bar And Kitchen",27
"2938","E02000575","Barrio Shoreditch",29
"2939","E02000575","Golden Bee",22
"2940","E02000575","The Lighthouse",27
"2941","E02000575","Dragon Bar",29
"2942","E02000575","Red Market",24
"2943","E02000575","Autograph Abp",27
"2944","E02000575","Bounce Shoreditch",22
"2945","E02000575","Cargo",29
"2946","E02000575","Roadtrip & The Workshop",22
"2947","E02000575","Shoreditch Town Hall",29
"2948","E02000575","The Harrison",17
"2949","E02000575","The Corner Shop",28
"2950","E02000575","Britannia",11
"2951","E02000575","Trafik",26
"2952","E02000575","333 Club",26
"2953","E02000575","Shoreditch Platform",27
"2954","E02000575","The Old Shoreditch Station",27
"2955","E02000575","Hoxton Square Bar And Kitchen",24
"2956","E02000575","Electricity Showrooms",25
"2957","E02000575","Charlie Wright's International Bar",22
"2958","E02000575","Troy Bar",25
"2959","E02000575","Catch",27
"2960","E02000575","The Red Lion",26
"2961","E02000575","The Water Rats",16
"2962","E02000575","Basing House",29
"2963","E02000575","Sadler's Wells",5
"2964","E02000575","Harlequin",6
"2965","E02000575","Lion & Lamb",25
"2966","E02000575","Big Chill House",18
"2967","E02000575","Scala",18
"2968","E02000575","The Macbeth",30
"2969","E02000575","Fellow",21
"2970","E02000575","Old Red Lion",9
"2971","E02000575","Simmons Bar",20
"2972","E02000575","The Lexington",13
"2973","E02000575","Charles Lamb",12
"2974","E02000575","Beehive",22
"2975","E02000575","Hoxton Hall",28
"2976","E02000575","King Charles I",20
"2977","E02000575","Number 177 Bar",28
"2978","E02000575","Electrowerkz",13
"2979","E02000575","Lincoln Lounge",23
"2980","E02000575","O2 Academy Islington",14
"2981","E02000575","The Islington",13
"2982","E02000575","Kings Place",24
"2983","E02000575","Camden Head",17
"2984","E02000575","Radicals And Victuallers",17
"2985","E02000575","The Star Of Kings",27
"2986","E02000575","Ladybird / Basement Club",17
"2987","E02000575","Wenlock And Essex",20
"2988","E02000575","Crown",19
"2989","E02000575","The Old Queens Head",21
"2990","E02000575","Barrio North",21
"2991","E02000575","Kings Head",21
"2992","E02000575","The Lighthouse",27
"2993","E02000575","Rosemary Branch Theatre",29
"2994","E02000575","Kings Head",21
"2995","E02000575","St. Mary's Church",21
"2996","E02000575","New Unity",24
"2997","E02000575","Islington Assembly Hall",26
"2998","E02000575","Dead Dolls House Islington",26
"2999","E02000575","Hope & Anchor",30
"3000","E02000572","The Unicorn",23
"3001","E02000572","Slim Jim's Liquor Store",19
"3002","E02000572","Thousand Island",25
"3003","E02000572","The Duke",27
"3004","E02000572","The Piano Works - Farringdon",28
"3005","E02000572","Betsey Trotwood",28
"3006","E02000572","Apple Tree",26
"3007","E02000572","Bloomsbury Bowling Lanes",28
"3008","E02000572","The Eagle",26
"3009","E02000572","Bloomsbury Theatre & Bloomsbury Studio",30
"3010","E02000572","Foundling Museum",24
"3011","E02000572","Camden People's Theatre",29
"3012","E02000572","The Harrison",19
"3013","E02000572","The Water Rats",16
"3014","E02000572","Sadler's Wells",21
"3015","E02000572","Harlequin",21
"3016","E02000572","Big Chill House",13
"3017","E02000572","Scala",13
"3018","E02000572","Fellow",11
"3019","E02000572","Old Red Lion",19
"3020","E02000572","Simmons Bar",12
"3021","E02000572","The Lexington",15
"3022","E02000572","Charles Lamb",23
"3023","E02000572","King Charles I",10
"3024","E02000572","Electrowerkz",21
"3025","E02000572","Lincoln Lounge",10
"3026","E02000572","O2 Academy Islington",17
"3027","E02000572","David Roberts Art Foundation",26
"3028","E02000572","The Islington",13
"3029","E02000572","Kings Place",8
"3030","E02000572","Camden Head",18
"3031","E02000572","Radicals And Victuallers",17
"3032","E02000572","The Star Of Kings",4
"3033","E02000572","Ladybird / Basement Club",17
"3034","E02000572","The Blues Kitchen",27
"3035","E02000572","Wenlock And Essex",21
"3036","E02000572","Camden Head",27
"3037","E02000572","Crown",11
"3038","E02000572","The Old Queens Head",22
"3039","E02000572","Barrio North",21
"3040","E02000572","Kings Head",21
"3041","E02000572","Jazz Café",29
"3042","E02000572","The Black Heart",28
"3043","E02000572","Kings Head",19
"3044","E02000572","St. Mary's Church",20
"3045","E02000572","The Underworld",25
"3046","E02000572","Made In Brasil",28
"3047","E02000572","Boho Camden",28
"3048","E02000572","Electric Ballroom",27
"3049","E02000572","Prince Albert",22
"3050","E02000572","Constitution",21
"3051","E02000572","New Unity",21
"3052","E02000572","Dingwalls",30
"3053","E02000572","Hawley",29
"3054","E02000572","Islington Assembly Hall",21
"3055","E02000572","Dead Dolls House Islington",20
"3056","E02000572","The Four Sisters Bar",25
"3057","E02000572","Hope & Anchor",23
"3058","E02000572","Canonbury Tavern",28
"3059","E02000572","Union Chapel",25
"3060","E02000572","Duchess Of Kent",24
"3061","E02000572","The Garage",26
"3062","E02000573","Slim Jim's Liquor Store",5
"3063","E02000573","Thousand Island",20
"3064","E02000573","Old Nick",30
"3065","E02000573","Beduin",27
"3066","E02000573","Fabric",26
"3067","E02000573","Reina Bar And Kitchen",27
"3068","E02000573","Fence",25
"3069","E02000573","Barbican Centre",30
"3070","E02000573","Milton Court, Guildhall School Of Music And Drama",30
"3071","E02000573","The Duke",24
"3072","E02000573","The Piano Works - Farringdon",22
"3073","E02000573","Betsey Trotwood",22
"3074","E02000573","Crypt On The Green",20
"3075","E02000573","Apple Tree",21
"3076","E02000573","The Slaughtered Lamb",21
"3077","E02000573","The Eagle",20
"3078","E02000573","Nomad London",21
"3079","E02000573","Red Gallery",28
"3080","E02000573","Mcqueen",29
"3081","E02000573","Foundling Museum",28
"3082","E02000573","Lso St. Luke's",21
"3083","E02000573","The Magic Roundabout",25
"3084","E02000573","Xoyo",28
"3085","E02000573","The Yard",28
"3086","E02000573","Trapeze Bar",28
"3087","E02000573","Club Aquarium",27
"3088","E02000573","Golden Bee",26
"3089","E02000573","Red Market",28
"3090","E02000573","Bounce Shoreditch",27
"3091","E02000573","Roadtrip & The Workshop",27
"3092","E02000573","The Harrison",23
"3093","E02000573","Britannia",18
"3094","E02000573","Hoxton Square Bar And Kitchen",29
"3095","E02000573","Electricity Showrooms",30
"3096","E02000573","Charlie Wright's International Bar",26
"3097","E02000573","The Water Rats",20
"3098","E02000573","Sadler's Wells",10
"3099","E02000573","Harlequin",9
"3100","E02000573","Lion & Lamb",28
"3101","E02000573","Big Chill House",20
"3102","E02000573","Scala",20
"3103","E02000573","Fellow",22
"3104","E02000573","Old Red Lion",6
"3105","E02000573","Simmons Bar",19
"3106","E02000573","The Lexington",11
"3107","E02000573","Charles Lamb",7
"3108","E02000573","Beehive",23
"3109","E02000573","Hoxton Hall",29
"3110","E02000573","King Charles I",18
"3111","E02000573","Number 177 Bar",29
"3112","E02000573","Electrowerkz",4
"3113","E02000573","Lincoln Lounge",20
"3114","E02000573","O2 Academy Islington",3
"3115","E02000573","The Islington",6
"3116","E02000573","Kings Place",18
"3117","E02000573","Camden Head",1
"3118","E02000573","Radicals And Victuallers",2
"3119","E02000573","The Star Of Kings",19
"3120","E02000573","Ladybird / Basement Club",1
"3121","E02000573","Wenlock And Essex",5
"3122","E02000573","Crown",10
"3123","E02000573","The Old Queens Head",6
"3124","E02000573","Barrio North",6
"3125","E02000573","Kings Head",6
"3126","E02000573","The Lighthouse",15
"3127","E02000573","Rosemary Branch Theatre",20
"3128","E02000573","Kings Head",6
"3129","E02000573","St. Mary's Church",6
"3130","E02000573","New Unity",10
"3131","E02000573","Islington Assembly Hall",12
"3132","E02000573","Dead Dolls House Islington",13
"3133","E02000573","The Four Sisters Bar",15
"3134","E02000573","Hope & Anchor",16
"3135","E02000573","Canonbury Tavern",18
"3136","E02000573","Union Chapel",16
"3137","E02000573","Duchess Of Kent",25
"3138","E02000573","The Garage",20
"3139","E02000573","Snooty Fox",29
"3140","E02000570","The Unicorn",27
"3141","E02000570","Slim Jim's Liquor Store",13
"3142","E02000570","Thousand Island",13
"3143","E02000570","The Eagle",29
"3144","E02000570","The Harrison",27
"3145","E02000570","The Water Rats",24
"3146","E02000570","Sadler's Wells",21
"3147","E02000570","Harlequin",21
"3148","E02000570","Big Chill House",23
"3149","E02000570","Scala",23
"3150","E02000570","Fellow",22
"3151","E02000570","Old Red Lion",19
"3152","E02000570","Simmons Bar",22
"3153","E02000570","The Lexington",16
"3154","E02000570","Charles Lamb",24
"3155","E02000570","King Charles I",20
"3156","E02000570","Electrowerkz",21
"3157","E02000570","Lincoln Lounge",20
"3158","E02000570","O2 Academy Islington",18
"3159","E02000570","The Islington",13
"3160","E02000570","Kings Place",18
"3161","E02000570","Camden Head",17
"3162","E02000570","Radicals And Victuallers",16
"3163","E02000570","The Star Of Kings",17
"3164","E02000570","Ladybird / Basement Club",16
"3165","E02000570","Wenlock And Essex",17
"3166","E02000570","Crown",8
"3167","E02000570","The Old Queens Head",16
"3168","E02000570","Barrio North",16
"3169","E02000570","Kings Head",16
"3170","E02000570","The Lighthouse",24
"3171","E02000570","Rosemary Branch Theatre",27
"3172","E02000570","Kings Head",13
"3173","E02000570","St. Mary's Church",14
"3174","E02000570","New Unity",11
"3175","E02000570","Islington Assembly Hall",10
"3176","E02000570","Dead Dolls House Islington",9
"3177","E02000570","The Four Sisters Bar",13
"3178","E02000570","Hope & Anchor",9
"3179","E02000570","Canonbury Tavern",16
"3180","E02000570","Union Chapel",11
"3181","E02000570","Duchess Of Kent",12
"3182","E02000570","The Garage",13
"3183","E02000570","Snooty Fox",27
"3184","E02000571","Slim Jim's Liquor Store",9
"3185","E02000571","Thousand Island",17
"3186","E02000571","The Slaughtered Lamb",28
"3187","E02000571","Nomad London",27
"3188","E02000571","The Old Blue Last",29
"3189","E02000571","Red Gallery",26
"3190","E02000571","Mcqueen",26
"3191","E02000571","Lso St. Luke's",25
"3192","E02000571","The Magic Roundabout",25
"3193","E02000571","Xoyo",25
"3194","E02000571","Hoxton Pony",30
"3195","E02000571","The Yard",26
"3196","E02000571","Trapeze Bar",25
"3197","E02000571","Club Aquarium",25
"3198","E02000571","Strongroom Bar And Kitchen",28
"3199","E02000571","Barrio Shoreditch",29
"3200","E02000571","Golden Bee",24
"3201","E02000571","The Lighthouse",28
"3202","E02000571","Dragon Bar",29
"3203","E02000571","Red Market",25
"3204","E02000571","Autograph Abp",28
"3205","E02000571","Bounce Shoreditch",24
"3206","E02000571","Cargo",29
"3207","E02000571","Roadtrip & The Workshop",24
"3208","E02000571","Shoreditch Town Hall",29
"3209","E02000571","The Corner Shop",28
"3210","E02000571","Britannia",21
"3211","E02000571","Trafik",27
"3212","E02000571","333 Club",27
"3213","E02000571","Shoreditch Platform",28
"3214","E02000571","The Old Shoreditch Station",28
"3215","E02000571","Hoxton Square Bar And Kitchen",24
"3216","E02000571","Electricity Showrooms",25
"3217","E02000571","Charlie Wright's International Bar",22
"3218","E02000571","Troy Bar",26
"3219","E02000571","Catch",28
"3220","E02000571","The Red Lion",24
"3221","E02000571","Basing House",29
"3222","E02000571","Sadler's Wells",21
"3223","E02000571","Harlequin",20
"3224","E02000571","Lion & Lamb",21
"3225","E02000571","The Macbeth",26
"3226","E02000571","Old Red Lion",17
"3227","E02000571","The Lexington",22
"3228","E02000571","Charles Lamb",15
"3229","E02000571","Beehive",15
"3230","E02000571","Hoxton Hall",21
"3231","E02000571","King Charles I",29
"3232","E02000571","Number 177 Bar",21
"3233","E02000571","Electrowerkz",15
"3234","E02000571","O2 Academy Islington",15
"3235","E02000571","Shelter",21
"3236","E02000571","The Islington",17
"3237","E02000571","Kings Place",29
"3238","E02000571","Camden Head",12
"3239","E02000571","Radicals And Victuallers",12
"3240","E02000571","Kings Head Members Club",22
"3241","E02000571","Ladybird / Basement Club",12
"3242","E02000571","La Cabina",22
"3243","E02000571","The Glory",23
"3244","E02000571","Wenlock And Essex",8
"3245","E02000571","Crown",17
"3246","E02000571","The Old Queens Head",7
"3247","E02000571","Barrio North",7
"3248","E02000571","Kings Head",7
"3249","E02000571","The Lighthouse",5
"3250","E02000571","Rosemary Branch Theatre",10
"3251","E02000571","Kings Head",8
"3252","E02000571","St. Mary's Church",9
"3253","E02000571","New Unity",9
"3254","E02000571","Islington Assembly Hall",11
"3255","E02000571","Dead Dolls House Islington",11
"3256","E02000571","The Haggerston",24
"3257","E02000571","The Four Sisters Bar",11
"3258","E02000571","Hope & Anchor",14
"3259","E02000571","Brilliant Corners",25
"3260","E02000571","Bar 512",26
"3261","E02000571","Canonbury Tavern",12
"3262","E02000571","Union Chapel",13
"3263","E02000571","Lift",27
"3264","E02000571","The Rocksteady",27
"3265","E02000571","Junction House",27
"3266","E02000571","Duchess Of Kent",24
"3267","E02000571","Vision Video Bar",28
"3268","E02000571","The Duke Of Wellington",24
"3269","E02000571","The Garage",17
"3270","E02000571","Farrs School Of Dancing",28
"3271","E02000571","The Passage",29
"3272","E02000571","Arcola Bar",28
"3273","E02000571","Cafe Oto",28
"3274","E02000571","Servant Jazz Quarters",28
"3275","E02000571","The Railway Tavern",27
"3276","E02000571","Vortex",29
"3277","E02000571","Snooty Fox",22
"3278","E02000578","The Globe",30
"3279","E02000578","Mau Mau Bar",22
"3280","E02000578","Muse Gallery",22
"3281","E02000578","Portobello House",16
"3282","E02000578","Paradise By Way Of Kensal Green",18
"3283","E02000579","O2 Shepherd's Bush Empire",29
"3284","E02000579","Belushi's Shepherd's Bush",26
"3285","E02000579","The Bush Theatre",29
"3286","E02000579","The Globe",22
"3287","E02000579","Mau Mau Bar",15
"3288","E02000579","Muse Gallery",14
"3289","E02000579","Portobello House",9
"3290","E02000579","Paradise By Way Of Kensal Green",25
"3291","E02000416","Three Compasses",5
"3292","E02000416","The Green Gate Public House",24
"3293","E02000416","Alexandra Palace",18
"3294","E02000496","Kings Arms",2
"3295","E02000417","The Boogaloo",24
"3296","E02000417","Three Compasses",29
"3297","E02000417","Bald Faced Stag",25
"3298","E02000417","Alexandra Palace",19
"3299","E02000414","The Green Gate Public House",23
"3300","E02000414","Tchances Arts & Music Centre",14
"3301","E02000414","Antwerp Arms",20
"3302","E02000415","Three Compasses",22
"3303","E02000415","The Green Gate Public House",4
"3304","E02000412","Three Compasses",16
"3305","E02000412","The Green Gate Public House",15
"3306","E02000412","Alexandra Palace",26
"3307","E02000493","Phoenix",12
"3308","E02000413","Bald Faced Stag",13
"3309","E02000413","Five Bells",21
"3310","E02000413","Windsor Castle",18
"3311","E02000413","Alexandra Palace",28
"3312","E02000492","Phoenix",26
"3313","E02000410","Bald Faced Stag",28
"3314","E02000410","Windsor Castle",29
"3315","E02000410","Alexandra Palace",19
"3316","E02000491","Phoenix",25
"3317","E02000411","Tchances Arts & Music Centre",15
"3318","E02000411","Antwerp Arms",24
"3319","E02000418","The Boogaloo",29
"3320","E02000418","Three Compasses",12
"3321","E02000418","Alexandra Palace",16
"3322","E02000498","Soldiers Return",25
"3323","E02000419","The Finsbury",28
